SYSDATETIME,WIND_SPEED_CORRECTED,WAVE_HEIGHT,TEMPERATURE
2026-04-21 09:00:00,3.2658127030660147,0.054,11.4
2026-04-21 10:00:00,2.833230273192162,0.024,12.7
2026-04-21 11:00:00,1.9645833182144488,0.048,13.7
2026-04-21 12:00:00,2.3944537376311423,0.134,14.3
2026-04-21 13:00:00,3.045605821838076,0.224,14.5
2026-04-21 14:00:00,3.48982948881725,0.295,14.5
2026-04-21 15:00:00,4.031440634113802,0.326,14.4
2026-04-21 16:00:00,4.072221534390565,0.287,14.0
2026-04-21 17:00:00,4.119775520806624,0.206,13.4
2026-04-21 18:00:00,3.5526938468231055,0.136,12.7
2026-04-21 19:00:00,2.7425563361419187,0.065,12.0
2026-04-21 20:00:00,2.0745403432858396,0.023,11.6
2026-04-21 21:00:00,1.5738072316098113,0.004,11.4
2026-04-21 22:00:00,1.7519547079585678,0.001,11.4
2026-04-21 23:00:00,2.3114514162197395,0.013,11.2
